dt,dr,dh
0.0004196,-0.00037728,-0.00037322
0.0004197,-0.0003772,-0.00037315
0.0004198,-0.00037712,-0.00037307
0.0004199,-0.00037705,-0.00037299
0.00042,-0.00037697,-0.00037292
0.0004201,-0.00037689,-0.00037284
0.0004202,-0.00037681,-0.00037276
0.0004203,-0.00037674,-0.00037269
0.0004204,-0.00037666,-0.00037261
0.0004205,-0.00037658,-0.00037253
0.0004206,-0.0003765,-0.00037245
0.0004207,-0.00037643,-0.00037238
0.0004208,-0.00037635,-0.0003723
0.0004209,-0.00037627,-0.00037222
0.000421,-0.00037619,-0.00037215
0.0004211,-0.00037612,-0.00037207
0.0004212,-0.00037604,-0.00037199
0.0004213,-0.00037596,-0.00037192
0.0004214,-0.00037588,-0.00037184
0.0004215,-0.00037581,-0.00037176
0.0004216,-0.00037573,-0.00037169
0.0004217,-0.00037565,-0.00037161
0.0004218,-0.00037557,-0.00037153
0.0004219,-0.0003755,-0.00037146
0.000422,-0.00037542,-0.00037138
0.0004221,-0.00037534,-0.0003713
0.0004222,-0.00037526,-0.00037123
0.0004223,-0.00037519,-0.00037115
0.0004224,-0.00037511,-0.00037108
0.0004225,-0.00037503,-0.000371
0.0004226,-0.00037495,-0.00037092
0.0004227,-0.00037488,-0.00037085
0.0004228,-0.0003748,-0.00037077
0.0004229,-0.00037472,-0.00037069
0.000423,-0.00037464,-0.00037062
0.0004231,-0.00037457,-0.00037054
0.0004232,-0.00037449,-0.00037046
0.0004233,-0.00037441,-0.00037039
0.0004234,-0.00037434,-0.00037031
0.0004235,-0.00037426,-0.00037023
0.0004236,-0.00037418,-0.00037016
0.0004237,-0.0003741,-0.00037008
0.0004238,-0.00037403,-0.00037001
0.0004239,-0.00037395,-0.00036993
0.000424,-0.00037387,-0.00036985
0.0004241,-0.0003738,-0.00036978
0.0004242,-0.00037372,-0.0003697
0.0004243,-0.00037364,-0.00036962
0.0004244,-0.00037356,-0.00036955
0.0004245,-0.00037349,-0.00036947
0.0004246,-0.00037341,-0.0003694
0.0004247,-0.00037333,-0.00036932
0.0004248,-0.00037326,-0.00036924
0.0004249,-0.00037318,-0.00036917
0.000425,-0.0003731,-0.00036909
0.0004251,-0.00037303,-0.00036902
0.0004252,-0.00037295,-0.00036894
0.0004253,-0.00037287,-0.00036886
0.0004254,-0.0003728,-0.00036879
0.0004255,-0.00037272,-0.00036871
0.0004256,-0.00037264,-0.00036863
0.0004257,-0.00037256,-0.00036856
0.0004258,-0.00037249,-0.00036848
0.0004259,-0.00037241,-0.00036841
0.000426,-0.00037233,-0.00036833
0.0004261,-0.00037226,-0.00036826
0.0004262,-0.00037218,-0.00036818
0.0004263,-0.0003721,-0.0003681
0.0004264,-0.00037203,-0.00036803
0.0004265,-0.00037195,-0.00036795
0.0004266,-0.00037187,-0.00036788
0.0004267,-0.0003718,-0.0003678
0.0004268,-0.00037172,-0.00036772
0.0004269,-0.00037164,-0.00036765
0.000427,-0.00037157,-0.00036757
0.0004271,-0.00037149,-0.0003675
0.0004272,-0.00037141,-0.00036742
0.0004273,-0.00037134,-0.00036734
0.0004274,-0.00037126,-0.00036727
0.0004275,-0.00037118,-0.00036719
0.0004276,-0.00037111,-0.00036712
0.0004277,-0.00037103,-0.00036704
0.0004278,-0.00037096,-0.00036697
0.0004279,-0.00037088,-0.00036689
0.000428,-0.0003708,-0.00036682
0.0004281,-0.00037073,-0.00036674
0.0004282,-0.00037065,-0.00036666
0.0004283,-0.00037057,-0.00036659
0.0004284,-0.0003705,-0.00036651
0.0004285,-0.00037042,-0.00036644
0.0004286,-0.00037034,-0.00036636
0.0004287,-0.00037027,-0.00036629
0.0004288,-0.00037019,-0.00036621
0.0004289,-0.00037011,-0.00036614
0.000429,-0.00037004,-0.00036606
0.0004291,-0.00036996,-0.00036598
0.0004292,-0.00036989,-0.00036591
0.0004293,-0.00036981,-0.00036583
0.0004294,-0.00036973,-0.00036576
0.0004295,-0.00036966,-0.00036568
0.0004296,-0.00036958,-0.00036561
0.0004297,-0.0003695,-0.00036553
0.0004298,-0.00036943,-0.00036546
0.0004299,-0.00036935,-0.00036538
0.00043,-0.00036928,-0.00036531
0.0004301,-0.0003692,-0.00036523
0.0004302,-0.00036912,-0.00036516
0.0004303,-0.00036905,-0.00036508
0.0004304,-0.00036897,-0.000365
0.0004305,-0.0003689,-0.00036493
0.0004306,-0.00036882,-0.00036485
0.0004307,-0.00036874,-0.00036478
0.0004308,-0.00036867,-0.0003647
0.0004309,-0.00036859,-0.00036463
0.000431,-0.00036852,-0.00036455
0.0004311,-0.00036844,-0.00036448
0.0004312,-0.00036836,-0.0003644
0.0004313,-0.00036829,-0.00036433
0.0004314,-0.00036821,-0.00036425
0.0004315,-0.00036814,-0.00036418
0.0004316,-0.00036806,-0.0003641
0.0004317,-0.00036798,-0.00036403
0.0004318,-0.00036791,-0.00036395
0.0004319,-0.00036783,-0.00036388
0.000432,-0.00036776,-0.0003638
0.0004321,-0.00036768,-0.00036373
0.0004322,-0.00036761,-0.00036365
0.0004323,-0.00036753,-0.00036358
0.0004324,-0.00036745,-0.0003635
0.0004325,-0.00036738,-0.00036343
0.0004326,-0.0003673,-0.00036335
0.0004327,-0.00036723,-0.00036328
0.0004328,-0.00036715,-0.0003632
0.0004329,-0.00036707,-0.00036313
0.000433,-0.000367,-0.00036305
0.0004331,-0.00036692,-0.00036298
0.0004332,-0.00036685,-0.0003629
0.0004333,-0.00036677,-0.00036283
0.0004334,-0.0003667,-0.00036275
0.0004335,-0.00036662,-0.00036268
0.0004336,-0.00036655,-0.0003626
0.0004337,-0.00036647,-0.00036253
0.0004338,-0.00036639,-0.00036245
0.0004339,-0.00036632,-0.00036238
0.000434,-0.00036624,-0.00036231
0.0004341,-0.00036617,-0.00036223
0.0004342,-0.00036609,-0.00036216
0.0004343,-0.00036602,-0.00036208
0.0004344,-0.00036594,-0.00036201
0.0004345,-0.00036587,-0.00036193
0.0004346,-0.00036579,-0.00036186
0.0004347,-0.00036572,-0.00036178
0.0004348,-0.00036564,-0.00036171
0.0004349,-0.00036556,-0.00036163
0.000435,-0.00036549,-0.00036156
0.0004351,-0.00036541,-0.00036148
0.0004352,-0.00036534,-0.00036141
0.0004353,-0.00036526,-0.00036134
0.0004354,-0.00036519,-0.00036126
0.0004355,-0.00036511,-0.00036119
0.0004356,-0.00036504,-0.00036111
0.0004357,-0.00036496,-0.00036104
0.0004358,-0.00036489,-0.00036096
0.0004359,-0.00036481,-0.00036089
0.000436,-0.00036474,-0.00036081
0.0004361,-0.00036466,-0.00036074
0.0004362,-0.00036459,-0.00036067
0.0004363,-0.00036451,-0.00036059
0.0004364,-0.00036444,-0.00036052
0.0004365,-0.00036436,-0.00036044
0.0004366,-0.00036429,-0.00036037
0.0004367,-0.00036421,-0.00036029
0.0004368,-0.00036414,-0.00036022
0.0004369,-0.00036406,-0.00036015
0.000437,-0.00036398,-0.00036007
0.0004371,-0.00036391,-0.00036
0.0004372,-0.00036383,-0.00035992
0.0004373,-0.00036376,-0.00035985
0.0004374,-0.00036368,-0.00035977
0.0004375,-0.00036361,-0.0003597
0.0004376,-0.00036353,-0.00035963
0.0004377,-0.00036346,-0.00035955
0.0004378,-0.00036338,-0.00035948
0.0004379,-0.00036331,-0.0003594
0.000438,-0.00036324,-0.00035933
0.0004381,-0.00036316,-0.00035926
0.0004382,-0.00036309,-0.00035918
0.0004383,-0.00036301,-0.00035911
0.0004384,-0.00036294,-0.00035903
0.0004385,-0.00036286,-0.00035896
0.0004386,-0.00036279,-0.00035889
0.0004387,-0.00036271,-0.00035881
0.0004388,-0.00036264,-0.00035874
0.0004389,-0.00036256,-0.00035866
0.000439,-0.00036249,-0.00035859
0.0004391,-0.00036241,-0.00035852
0.0004392,-0.00036234,-0.00035844
0.0004393,-0.00036226,-0.00035837
0.0004394,-0.00036219,-0.00035829
0.0004395,-0.00036211,-0.00035822
0.0004396,-0.00036204,-0.00035815
0.0004397,-0.00036196,-0.00035807
0.0004398,-0.00036189,-0.000358
0.0004399,-0.00036181,-0.00035792
0.00044,-0.00036174,-0.00035785
0.0004401,-0.00036167,-0.00035778
0.0004402,-0.00036159,-0.0003577
0.0004403,-0.00036152,-0.00035763
0.0004404,-0.00036144,-0.00035756
0.0004405,-0.00036137,-0.00035748
0.0004406,-0.00036129,-0.00035741
0.0004407,-0.00036122,-0.00035733
0.0004408,-0.00036114,-0.00035726
0.0004409,-0.00036107,-0.00035719
0.000441,-0.000361,-0.00035711
0.0004411,-0.00036092,-0.00035704
0.0004412,-0.00036085,-0.00035697
0.0004413,-0.00036077,-0.00035689
0.0004414,-0.0003607,-0.00035682
0.0004415,-0.00036062,-0.00035675
0.0004416,-0.00036055,-0.00035667
0.0004417,-0.00036047,-0.0003566
0.0004418,-0.0003604,-0.00035653
0.0004419,-0.00036033,-0.00035645
0.000442,-0.00036025,-0.00035638
0.0004421,-0.00036018,-0.0003563
0.0004422,-0.0003601,-0.00035623
0.0004423,-0.00036003,-0.00035616
0.0004424,-0.00035995,-0.00035608
0.0004425,-0.00035988,-0.00035601
0.0004426,-0.00035981,-0.00035594
0.0004427,-0.00035973,-0.00035586
0.0004428,-0.00035966,-0.00035579
0.0004429,-0.00035958,-0.00035572
0.000443,-0.00035951,-0.00035564
0.0004431,-0.00035944,-0.00035557
0.0004432,-0.00035936,-0.0003555
0.0004433,-0.00035929,-0.00035542
0.0004434,-0.00035921,-0.00035535
0.0004435,-0.00035914,-0.00035528
0.0004436,-0.00035907,-0.0003552
0.0004437,-0.00035899,-0.00035513
0.0004438,-0.00035892,-0.00035506
0.0004439,-0.00035884,-0.00035498
0.000444,-0.00035877,-0.00035491
0.0004441,-0.0003587,-0.00035484
0.0004442,-0.00035862,-0.00035477
0.0004443,-0.00035855,-0.00035469
0.0004444,-0.00035847,-0.00035462
0.0004445,-0.0003584,-0.00035455
0.0004446,-0.00035833,-0.00035447
0.0004447,-0.00035825,-0.0003544
0.0004448,-0.00035818,-0.00035433
0.0004449,-0.0003581,-0.00035425
0.000445,-0.00035803,-0.00035418
0.0004451,-0.00035796,-0.00035411
0.0004452,-0.00035788,-0.00035403
0.0004453,-0.00035781,-0.00035396
0.0004454,-0.00035774,-0.00035389
0.0004455,-0.00035766,-0.00035382
0.0004456,-0.00035759,-0.00035374
0.0004457,-0.00035751,-0.00035367
0.0004458,-0.00035744,-0.0003536
0.0004459,-0.00035737,-0.00035352
0.000446,-0.00035729,-0.00035345
0.0004461,-0.00035722,-0.00035338
0.0004462,-0.00035715,-0.00035331
0.0004463,-0.00035707,-0.00035323
0.0004464,-0.000357,-0.00035316
0.0004465,-0.00035692,-0.00035309
0.0004466,-0.00035685,-0.00035301
0.0004467,-0.00035678,-0.00035294
0.0004468,-0.0003567,-0.00035287
0.0004469,-0.00035663,-0.0003528
0.000447,-0.00035656,-0.00035272
0.0004471,-0.00035648,-0.00035265
0.0004472,-0.00035641,-0.00035258
0.0004473,-0.00035634,-0.0003525
0.0004474,-0.00035626,-0.00035243
0.0004475,-0.00035619,-0.00035236
0.0004476,-0.00035612,-0.00035229
0.0004477,-0.00035604,-0.00035221
0.0004478,-0.00035597,-0.00035214
0.0004479,-0.0003559,-0.00035207
0.000448,-0.00035582,-0.000352
0.0004481,-0.00035575,-0.00035192
0.0004482,-0.00035568,-0.00035185
0.0004483,-0.0003556,-0.00035178
0.0004484,-0.00035553,-0.00035171
0.0004485,-0.00035546,-0.00035163
0.0004486,-0.00035538,-0.00035156
0.0004487,-0.00035531,-0.00035149
0.0004488,-0.00035524,-0.00035142
0.0004489,-0.00035516,-0.00035134
0.000449,-0.00035509,-0.00035127
0.0004491,-0.00035502,-0.0003512
0.0004492,-0.00035494,-0.00035113
0.0004493,-0.00035487,-0.00035105
0.0004494,-0.0003548,-0.00035098
0.0004495,-0.00035472,-0.00035091
0.0004496,-0.00035465,-0.00035084
0.0004497,-0.00035458,-0.00035076
0.0004498,-0.0003545,-0.00035069
0.0004499,-0.00035443,-0.00035062
0.00045,-0.00035436,-0.00035055
0.0004501,-0.00035429,-0.00035048
0.0004502,-0.00035421,-0.0003504
0.0004503,-0.00035414,-0.00035033
0.0004504,-0.00035407,-0.00035026
0.0004505,-0.00035399,-0.00035019
0.0004506,-0.00035392,-0.00035011
0.0004507,-0.00035385,-0.00035004
0.0004508,-0.00035377,-0.00034997
0.0004509,-0.0003537,-0.0003499
0.000451,-0.00035363,-0.00034983
0.0004511,-0.00035356,-0.00034975
0.0004512,-0.00035348,-0.00034968
0.0004513,-0.00035341,-0.00034961
0.0004514,-0.00035334,-0.00034954
0.0004515,-0.00035326,-0.00034947
0.0004516,-0.00035319,-0.00034939
0.0004517,-0.00035312,-0.00034932
0.0004518,-0.00035305,-0.00034925
0.0004519,-0.00035297,-0.00034918
0.000452,-0.0003529,-0.00034911
0.0004521,-0.00035283,-0.00034903
0.0004522,-0.00035275,-0.00034896
0.0004523,-0.00035268,-0.00034889
0.0004524,-0.00035261,-0.00034882
0.0004525,-0.00035254,-0.00034875
0.0004526,-0.00035246,-0.00034867
0.0004527,-0.00035239,-0.0003486
0.0004528,-0.00035232,-0.00034853
0.0004529,-0.00035225,-0.00034846
0.000453,-0.00035217,-0.00034839
0.0004531,-0.0003521,-0.00034831
0.0004532,-0.00035203,-0.00034824
0.0004533,-0.00035196,-0.00034817
0.0004534,-0.00035188,-0.0003481
0.0004535,-0.00035181,-0.00034803
0.0004536,-0.00035174,-0.00034796
0.0004537,-0.00035167,-0.00034788
0.0004538,-0.00035159,-0.00034781
0.0004539,-0.00035152,-0.00034774
0.000454,-0.00035145,-0.00034767
0.0004541,-0.00035138,-0.0003476
0.0004542,-0.0003513,-0.00034753
0.0004543,-0.00035123,-0.00034745
0.0004544,-0.00035116,-0.00034738
0.0004545,-0.00035109,-0.00034731
0.0004546,-0.00035101,-0.00034724
0.0004547,-0.00035094,-0.00034717
0.0004548,-0.00035087,-0.0003471
0.0004549,-0.0003508,-0.00034702
0.000455,-0.00035072,-0.00034695
0.0004551,-0.00035065,-0.00034688
0.0004552,-0.00035058,-0.00034681
0.0004553,-0.00035051,-0.00034674
0.0004554,-0.00035043,-0.00034667
0.0004555,-0.00035036,-0.0003466
0.0004556,-0.00035029,-0.00034652
0.0004557,-0.00035022,-0.00034645
0.0004558,-0.00035015,-0.00034638
0.0004559,-0.00035007,-0.00034631
0.000456,-0.00035,-0.00034624
0.0004561,-0.00034993,-0.00034617
0.0004562,-0.00034986,-0.0003461
0.0004563,-0.00034978,-0.00034602
0.0004564,-0.00034971,-0.00034595
0.0004565,-0.00034964,-0.00034588
0.0004566,-0.00034957,-0.00034581
0.0004567,-0.0003495,-0.00034574
0.0004568,-0.00034942,-0.00034567
0.0004569,-0.00034935,-0.0003456
0.000457,-0.00034928,-0.00034552
0.0004571,-0.00034921,-0.00034545
0.0004572,-0.00034914,-0.00034538
0.0004573,-0.00034906,-0.00034531
0.0004574,-0.00034899,-0.00034524
0.0004575,-0.00034892,-0.00034517
0.0004576,-0.00034885,-0.0003451
0.0004577,-0.00034878,-0.00034503
0.0004578,-0.0003487,-0.00034496
0.0004579,-0.00034863,-0.00034488
0.000458,-0.00034856,-0.00034481
0.0004581,-0.00034849,-0.00034474
0.0004582,-0.00034842,-0.00034467
0.0004583,-0.00034835,-0.0003446
0.0004584,-0.00034827,-0.00034453
0.0004585,-0.0003482,-0.00034446
0.0004586,-0.00034813,-0.00034439
0.0004587,-0.00034806,-0.00034432
0.0004588,-0.00034799,-0.00034424
0.0004589,-0.00034791,-0.00034417
0.000459,-0.00034784,-0.0003441
0.0004591,-0.00034777,-0.00034403
0.0004592,-0.0003477,-0.00034396
0.0004593,-0.00034763,-0.00034389
0.0004594,-0.00034756,-0.00034382
0.0004595,-0.00034748,-0.00034375
0.0004596,-0.00034741,-0.00034368
0.0004597,-0.00034734,-0.00034361
0.0004598,-0.00034727,-0.00034354
0.0004599,-0.0003472,-0.00034346
0.00046,-0.00034713,-0.00034339
0.0004601,-0.00034706,-0.00034332
0.0004602,-0.00034698,-0.00034325
0.0004603,-0.00034691,-0.00034318
0.0004604,-0.00034684,-0.00034311
0.0004605,-0.00034677,-0.00034304
0.0004606,-0.0003467,-0.00034297
0.0004607,-0.00034663,-0.0003429
0.0004608,-0.00034655,-0.00034283
0.0004609,-0.00034648,-0.00034276
0.000461,-0.00034641,-0.00034269
0.0004611,-0.00034634,-0.00034262
0.0004612,-0.00034627,-0.00034255
0.0004613,-0.0003462,-0.00034247
0.0004614,-0.00034613,-0.0003424
0.0004615,-0.00034605,-0.00034233
0.0004616,-0.00034598,-0.00034226
0.0004617,-0.00034591,-0.00034219
0.0004618,-0.00034584,-0.00034212
0.0004619,-0.00034577,-0.00034205
0.000462,-0.0003457,-0.00034198
0.0004621,-0.00034563,-0.00034191
0.0004622,-0.00034556,-0.00034184
0.0004623,-0.00034548,-0.00034177
0.0004624,-0.00034541,-0.0003417
0.0004625,-0.00034534,-0.00034163
0.0004626,-0.00034527,-0.00034156
0.0004627,-0.0003452,-0.00034149
0.0004628,-0.00034513,-0.00034142
0.0004629,-0.00034506,-0.00034135
0.000463,-0.00034499,-0.00034128
0.0004631,-0.00034491,-0.00034121
0.0004632,-0.00034484,-0.00034114
0.0004633,-0.00034477,-0.00034107
0.0004634,-0.0003447,-0.000341
0.0004635,-0.00034463,-0.00034092
0.0004636,-0.00034456,-0.00034085
0.0004637,-0.00034449,-0.00034078
0.0004638,-0.00034442,-0.00034071
0.0004639,-0.00034435,-0.00034064
0.000464,-0.00034428,-0.00034057
0.0004641,-0.0003442,-0.0003405
0.0004642,-0.00034413,-0.00034043
0.0004643,-0.00034406,-0.00034036
0.0004644,-0.00034399,-0.00034029
0.0004645,-0.00034392,-0.00034022
0.0004646,-0.00034385,-0.00034015
0.0004647,-0.00034378,-0.00034008
0.0004648,-0.00034371,-0.00034001
0.0004649,-0.00034364,-0.00033994
0.000465,-0.00034357,-0.00033987
0.0004651,-0.0003435,-0.0003398
0.0004652,-0.00034342,-0.00033973
0.0004653,-0.00034335,-0.00033966
0.0004654,-0.00034328,-0.00033959
0.0004655,-0.00034321,-0.00033952
0.0004656,-0.00034314,-0.00033945
0.0004657,-0.00034307,-0.00033938
0.0004658,-0.000343,-0.00033931
0.0004659,-0.00034293,-0.00033924
0.000466,-0.00034286,-0.00033917
0.0004661,-0.00034279,-0.0003391
0.0004662,-0.00034272,-0.00033903
0.0004663,-0.00034265,-0.00033896
0.0004664,-0.00034258,-0.00033889
0.0004665,-0.00034251,-0.00033882
0.0004666,-0.00034243,-0.00033875
0.0004667,-0.00034236,-0.00033868
0.0004668,-0.00034229,-0.00033861
0.0004669,-0.00034222,-0.00033854
0.000467,-0.00034215,-0.00033847
0.0004671,-0.00034208,-0.0003384
0.0004672,-0.00034201,-0.00033833
0.0004673,-0.00034194,-0.00033826
0.0004674,-0.00034187,-0.00033819
0.0004675,-0.0003418,-0.00033812
0.0004676,-0.00034173,-0.00033806
0.0004677,-0.00034166,-0.00033799
0.0004678,-0.00034159,-0.00033792
0.0004679,-0.00034152,-0.00033785
0.000468,-0.00034145,-0.00033778
0.0004681,-0.00034138,-0.00033771
0.0004682,-0.00034131,-0.00033764
0.0004683,-0.00034124,-0.00033757
0.0004684,-0.00034117,-0.0003375
0.0004685,-0.0003411,-0.00033743
0.0004686,-0.00034103,-0.00033736
0.0004687,-0.00034096,-0.00033729
0.0004688,-0.00034089,-0.00033722
0.0004689,-0.00034081,-0.00033715
0.000469,-0.00034074,-0.00033708
0.0004691,-0.00034067,-0.00033701
0.0004692,-0.0003406,-0.00033694
0.0004693,-0.00034053,-0.00033687
0.0004694,-0.00034046,-0.0003368
0.0004695,-0.00034039,-0.00033673
0.0004696,-0.00034032,-0.00033666
0.0004697,-0.00034025,-0.00033659
0.0004698,-0.00034018,-0.00033653
0.0004699,-0.00034011,-0.00033646
0.00047,-0.00034004,-0.00033639
0.0004701,-0.00033997,-0.00033632
0.0004702,-0.0003399,-0.00033625
0.0004703,-0.00033983,-0.00033618
0.0004704,-0.00033976,-0.00033611
0.0004705,-0.00033969,-0.00033604
0.0004706,-0.00033962,-0.00033597
0.0004707,-0.00033955,-0.0003359
0.0004708,-0.00033948,-0.00033583
0.0004709,-0.00033941,-0.00033576
0.000471,-0.00033934,-0.00033569
0.0004711,-0.00033927,-0.00033562
0.0004712,-0.0003392,-0.00033556
0.0004713,-0.00033913,-0.00033549
0.0004714,-0.00033906,-0.00033542
0.0004715,-0.00033899,-0.00033535
0.0004716,-0.00033892,-0.00033528
0.0004717,-0.00033885,-0.00033521
0.0004718,-0.00033878,-0.00033514
0.0004719,-0.00033871,-0.00033507
0.000472,-0.00033864,-0.000335
0.0004721,-0.00033857,-0.00033493
0.0004722,-0.0003385,-0.00033486
0.0004723,-0.00033843,-0.00033479
0.0004724,-0.00033836,-0.00033473
0.0004725,-0.00033829,-0.00033466
0.0004726,-0.00033822,-0.00033459
0.0004727,-0.00033815,-0.00033452
0.0004728,-0.00033809,-0.00033445
0.0004729,-0.00033802,-0.00033438
0.000473,-0.00033795,-0.00033431
0.0004731,-0.00033788,-0.00033424
0.0004732,-0.00033781,-0.00033417
0.0004733,-0.00033774,-0.00033411
0.0004734,-0.00033767,-0.00033404
0.0004735,-0.0003376,-0.00033397
0.0004736,-0.00033753,-0.0003339
0.0004737,-0.00033746,-0.00033383
0.0004738,-0.00033739,-0.00033376
0.0004739,-0.00033732,-0.00033369
0.000474,-0.00033725,-0.00033362
0.0004741,-0.00033718,-0.00033355
0.0004742,-0.00033711,-0.00033349
0.0004743,-0.00033704,-0.00033342
0.0004744,-0.00033697,-0.00033335
0.0004745,-0.0003369,-0.00033328
0.0004746,-0.00033683,-0.00033321
0.0004747,-0.00033676,-0.00033314
0.0004748,-0.00033669,-0.00033307
0.0004749,-0.00033662,-0.000333
0.000475,-0.00033656,-0.00033294
0.0004751,-0.00033649,-0.00033287
0.0004752,-0.00033642,-0.0003328
0.0004753,-0.00033635,-0.00033273
0.0004754,-0.00033628,-0.00033266
0.0004755,-0.00033621,-0.00033259
0.0004756,-0.00033614,-0.00033252
0.0004757,-0.00033607,-0.00033246
0.0004758,-0.000336,-0.00033239
0.0004759,-0.00033593,-0.00033232
0.000476,-0.00033586,-0.00033225
0.0004761,-0.00033579,-0.00033218
0.0004762,-0.00033572,-0.00033211
0.0004763,-0.00033565,-0.00033204
0.0004764,-0.00033558,-0.00033198
0.0004765,-0.00033552,-0.00033191
0.0004766,-0.00033545,-0.00033184
0.0004767,-0.00033538,-0.00033177
0.0004768,-0.00033531,-0.0003317
0.0004769,-0.00033524,-0.00033163
0.000477,-0.00033517,-0.00033157
0.0004771,-0.0003351,-0.0003315
0.0004772,-0.00033503,-0.00033143
0.0004773,-0.00033496,-0.00033136
0.0004774,-0.00033489,-0.00033129
0.0004775,-0.00033482,-0.00033122
0.0004776,-0.00033476,-0.00033116
0.0004777,-0.00033469,-0.00033109
0.0004778,-0.00033462,-0.00033102
0.0004779,-0.00033455,-0.00033095
0.000478,-0.00033448,-0.00033088
0.0004781,-0.00033441,-0.00033081
0.0004782,-0.00033434,-0.00033075
0.0004783,-0.00033427,-0.00033068
0.0004784,-0.0003342,-0.00033061
0.0004785,-0.00033414,-0.00033054
0.0004786,-0.00033407,-0.00033047
0.0004787,-0.000334,-0.00033041
0.0004788,-0.00033393,-0.00033034
0.0004789,-0.00033386,-0.00033027
0.000479,-0.00033379,-0.0003302
0.0004791,-0.00033372,-0.00033013
0.0004792,-0.00033365,-0.00033007
0.0004793,-0.00033358,-0.00033
0.0004794,-0.00033352,-0.00032993
0.0004795,-0.00033345,-0.00032986
0.0004796,-0.00033338,-0.00032979
0.0004797,-0.00033331,-0.00032973
0.0004798,-0.00033324,-0.00032966
0.0004799,-0.00033317,-0.00032959
0.00048,-0.0003331,-0.00032952
0.0004801,-0.00033303,-0.00032945
0.0004802,-0.00033297,-0.00032939
0.0004803,-0.0003329,-0.00032932
0.0004804,-0.00033283,-0.00032925
0.0004805,-0.00033276,-0.00032918
0.0004806,-0.00033269,-0.00032911
0.0004807,-0.00033262,-0.00032905
0.0004808,-0.00033255,-0.00032898
0.0004809,-0.00033249,-0.00032891
0.000481,-0.00033242,-0.00032884
0.0004811,-0.00033235,-0.00032877
0.0004812,-0.00033228,-0.00032871
0.0004813,-0.00033221,-0.00032864
0.0004814,-0.00033214,-0.00032857
0.0004815,-0.00033207,-0.0003285
0.0004816,-0.00033201,-0.00032844
0.0004817,-0.00033194,-0.00032837
0.0004818,-0.00033187,-0.0003283
0.0004819,-0.0003318,-0.00032823
0.000482,-0.00033173,-0.00032817
0.0004821,-0.00033166,-0.0003281
0.0004822,-0.0003316,-0.00032803
0.0004823,-0.00033153,-0.00032796
0.0004824,-0.00033146,-0.00032789
0.0004825,-0.00033139,-0.00032783
0.0004826,-0.00033132,-0.00032776
0.0004827,-0.00033125,-0.00032769
0.0004828,-0.00033119,-0.00032762
0.0004829,-0.00033112,-0.00032756
0.000483,-0.00033105,-0.00032749
0.0004831,-0.00033098,-0.00032742
0.0004832,-0.00033091,-0.00032735
0.0004833,-0.00033084,-0.00032729
0.0004834,-0.00033078,-0.00032722
0.0004835,-0.00033071,-0.00032715
0.0004836,-0.00033064,-0.00032708
0.0004837,-0.00033057,-0.00032702
0.0004838,-0.0003305,-0.00032695
0.0004839,-0.00033044,-0.00032688
0.000484,-0.00033037,-0.00032681
0.0004841,-0.0003303,-0.00032675
0.0004842,-0.00033023,-0.00032668
0.0004843,-0.00033016,-0.00032661
0.0004844,-0.00033009,-0.00032655
0.0004845,-0.00033003,-0.00032648
0.0004846,-0.00032996,-0.00032641
0.0004847,-0.00032989,-0.00032634
0.0004848,-0.00032982,-0.00032628
0.0004849,-0.00032975,-0.00032621
0.000485,-0.00032969,-0.00032614
0.0004851,-0.00032962,-0.00032607
0.0004852,-0.00032955,-0.00032601
0.0004853,-0.00032948,-0.00032594
0.0004854,-0.00032942,-0.00032587
0.0004855,-0.00032935,-0.00032581
0.0004856,-0.00032928,-0.00032574
0.0004857,-0.00032921,-0.00032567
0.0004858,-0.00032914,-0.0003256
0.0004859,-0.00032908,-0.00032554
0.000486,-0.00032901,-0.00032547
0.0004861,-0.00032894,-0.0003254
0.0004862,-0.00032887,-0.00032534
0.0004863,-0.0003288,-0.00032527
0.0004864,-0.00032874,-0.0003252
0.0004865,-0.00032867,-0.00032513
0.0004866,-0.0003286,-0.00032507
0.0004867,-0.00032853,-0.000325
0.0004868,-0.00032847,-0.00032493
0.0004869,-0.0003284,-0.00032487
0.000487,-0.00032833,-0.0003248
0.0004871,-0.00032826,-0.00032473
0.0004872,-0.00032819,-0.00032467
0.0004873,-0.00032813,-0.0003246
0.0004874,-0.00032806,-0.00032453
0.0004875,-0.00032799,-0.00032447
0.0004876,-0.00032792,-0.0003244
0.0004877,-0.00032786,-0.00032433
0.0004878,-0.00032779,-0.00032426
0.0004879,-0.00032772,-0.0003242
0.000488,-0.00032765,-0.00032413
0.0004881,-0.00032759,-0.00032406
0.0004882,-0.00032752,-0.000324
0.0004883,-0.00032745,-0.00032393
0.0004884,-0.00032738,-0.00032386
0.0004885,-0.00032732,-0.0003238
0.0004886,-0.00032725,-0.00032373
0.0004887,-0.00032718,-0.00032366
0.0004888,-0.00032711,-0.0003236
0.0004889,-0.00032705,-0.00032353
0.000489,-0.00032698,-0.00032346
0.0004891,-0.00032691,-0.0003234
0.0004892,-0.00032684,-0.00032333
0.0004893,-0.00032678,-0.00032326
0.0004894,-0.00032671,-0.0003232
0.0004895,-0.00032664,-0.00032313
0.0004896,-0.00032657,-0.00032306
0.0004897,-0.00032651,-0.000323
0.0004898,-0.00032644,-0.00032293
0.0004899,-0.00032637,-0.00032286
